ICAR_ID;ICAR_DATE_DEBUT;ICAR_DATE_FIN;ICAR_NOM_RUE;ICAR_NOM_RUE_CODELG;ICAR_NOM_RUE_ALT;ICAR_NOM_RUE_CODELGALT;ICAR_INS;ICAR_COMMUNE;ICAR_COMMUNE_CODELG;ICAR_COMMUNE_ALT;ICAR_COMMUNE_CODELGALT;ICAR_VALIDATION
7725285;01/01/1969;;Rue de Forseilles;FR;;;61028;Héron;FR;;;N
7725286;01/01/1969;;Rue de Hérédia;FR;;;61028;Héron;FR;;;N
7725287;01/01/1969;;Rue de Huccorgne;FR;;;61028;Héron;FR;;;N
7725288;01/01/1969;;Rue de la Burdinale;FR;;;61028;Héron;FR;;;N
7725289;01/01/1969;;Rue de la Chapelle;FR;;;61028;Héron;FR;;;N
7725290;01/01/1969;;Rue de la Fontaine;FR;;;61028;Héron;FR;;;N
7725291;01/01/1969;;Rue de la Galerie;FR;;;61028;Héron;FR;;;N
7725292;01/01/1969;;Rue de la Gare;FR;;;61028;Héron;FR;;;N
7725293;01/01/1969;;Rue de la Malaise;FR;;;61028;Héron;FR;;;N
7725294;01/01/1969;;Rue de la Médaille;FR;;;61028;Héron;FR;;;N
7725295;01/01/1969;;Rue de la Motte;FR;;;61028;Héron;FR;;;N
7725296;01/01/1969;;Rue de la Sarthe;FR;;;61028;Héron;FR;;;N
7725297;01/01/1969;;Rue de la Vignette;FR;;;61028;Héron;FR;;;N
7725298;01/01/1969;;Rue de l'Eglise;FR;;;61028;Héron;FR;;;N
7725299;01/01/1969;;Rue de l'Etoile;FR;;;61028;Héron;FR;;;N
7725300;01/01/1969;;Rue de Montigny;FR;;;61028;Héron;FR;;;N
7725301;01/01/1969;;Rue de Seressia;FR;;;61028;Héron;FR;;;N
7725302;01/01/1969;;Rue de Surlemez;FR;;;61028;Héron;FR;;;N
7725303;01/01/1969;;Rue de Ver;FR;;;61028;Héron;FR;;;N
7725304;01/01/1969;;Rue de Wavre;FR;;;61028;Héron;FR;;;N
7725305;01/01/1969;;Rue Deneffe;FR;;;61028;Héron;FR;;;N
7725306;01/01/1969;;Rue d'Envoz;FR;;;61028;Héron;FR;;;N
7725307;01/01/1969;;Rue des Brulées;FR;;;61028;Héron;FR;;;N
7725308;01/01/1969;;Rue des Carrières Sottiaux;FR;;;61028;Héron;FR;;;N
7725309;01/01/1969;;Rue des Châtaigniers;FR;;;61028;Héron;FR;;;N
7725310;01/01/1969;;Rue des Communes;FR;;;61028;Héron;FR;;;N
7725311;01/01/1969;;Rue des Croupettes;FR;;;61028;Héron;FR;;;N
7725312;01/01/1969;;Rue des Ecoles;FR;;;61028;Héron;FR;;;N
7725313;01/01/1969;;Rue des Fermes;FR;;;61028;Héron;FR;;;N
7725314;01/01/1969;;Rue des Gottes;FR;;;61028;Héron;FR;;;N
7725315;01/01/1969;;Rue des Mésanges;FR;;;61028;Héron;FR;;;N
7725316;01/01/1969;;Rue des Minières;FR;;;61028;Héron;FR;;;N
7725317;01/01/1969;;Rue des Theysses;FR;;;61028;Héron;FR;;;N
7725318;01/01/1969;;Rue du Berger;FR;;;61028;Héron;FR;;;N
7725319;01/01/1969;;Rue du Bois;FR;;;61028;Héron;FR;;;N
7725320;01/01/1969;;Rue du Bois de Moxhe;FR;;;61028;Héron;FR;;;N
7725321;01/01/1969;;Rue du Bois des Haies;FR;;;61028;Héron;FR;;;N
7725322;01/01/1969;;Rue du Bois Piron;FR;;;61028;Héron;FR;;;N
7725323;01/01/1969;;Rue du Bois Planté;FR;;;61028;Héron;FR;;;N
7725324;01/01/1969;;Rue du Chant du Coq;FR;;;61028;Héron;FR;;;N
7725325;01/01/1969;;Rue du Cimetière;FR;;;61028;Héron;FR;;;N
7725326;01/01/1969;;Rue du Docteur Beaujean;FR;;;61028;Héron;FR;;;N
7725327;01/01/1969;;Rue du Grand Vivier;FR;;;61028;Héron;FR;;;N
7725328;01/01/1969;;Rue du Huy-Wavre;FR;;;61028;Héron;FR;;;N
7725329;01/01/1969;;Rue du Loup;FR;;;61028;Héron;FR;;;N
7725330;01/01/1969;;Rue du Moulin;FR;;;61028;Héron;FR;;;N
7725331;01/01/1969;;Rue du Pairon;FR;;;61028;Héron;FR;;;N
7725332;01/01/1969;;Rue du Paradis;FR;;;61028;Héron;FR;;;N
7725333;01/01/1969;;Rue du Sarthou;FR;;;61028;Héron;FR;;;N
7725334;01/01/1969;;Rue du Vieux Moulin;FR;;;61028;Héron;FR;;;N
7725335;01/01/1969;;Rue du Village;FR;;;61028;Héron;FR;;;N
7725336;01/01/1969;;Rue Fond de Chavée;FR;;;61028;Héron;FR;;;N
7725337;01/01/1969;;Rue Fonet;FR;;;61028;Héron;FR;;;N
7725338;01/01/1969;;Rue Frénia;FR;;;61028;Héron;FR;;;N
7725339;01/01/1969;;Rue Grand Pré;FR;;;61028;Héron;FR;;;N
7725340;01/01/1969;;Rue Guilitte;FR;;;61028;Héron;FR;;;N
7725341;01/01/1969;;Rue Herdave;FR;;;61028;Héron;FR;;;N
7725342;01/01/1969;;Rue Houmvent;FR;;;61028;Héron;FR;;;N
7725343;01/01/1969;;Rue Jonckeu;FR;;;61028;Héron;FR;;;N
7725344;01/01/1969;;Rue Jottée;FR;;;61028;Héron;FR;;;N
7725345;01/01/1969;;Rue les Malheurs;FR;;;61028;Héron;FR;;;N
7725346;01/01/1969;;Rue Lonu;FR;;;61028;Héron;FR;;;N
7725347;01/01/1969;;Rue Magritte;FR;;;61028;Héron;FR;;;N
7725348;01/01/1969;;Rue Mahia;FR;;;61028;Héron;FR;;;N
7725349;01/01/1969;;Rue Maison Blanche;FR;;;61028;Héron;FR;;;N
7725350;01/01/1969;;Rue Marsinne;FR;;;61028;Héron;FR;;;N
7725351;01/01/1969;;Rue Max Tannier;FR;;;61028;Héron;FR;;;N
7725352;01/01/1969;;Rue Meura;FR;;;61028;Héron;FR;;;N
7725353;01/01/1969;;Rue Moncia;FR;;;61028;Héron;FR;;;N
7725354;01/01/1969;;Rue Moray;FR;;;61028;Héron;FR;;;N
7725355;01/01/1969;;Rue Petite Ferme;FR;;;61028;Héron;FR;;;N
7725356;01/01/1969;;Rue Pied du Thier;FR;;;61028;Héron;FR;;;N
7725357;01/01/1969;;Rue Pravée;FR;;;61028;Héron;FR;;;N
7725358;01/01/1969;;Rue Roua;FR;;;61028;Héron;FR;;;N
7725359;01/01/1969;;Rue Saint-Donat;FR;;;61028;Héron;FR;;;N
7725360;01/01/1969;;Rue Saint-Martin;FR;;;61028;Héron;FR;;;N
7725361;01/01/1969;;Rue Satia;FR;;;61028;Héron;FR;;;N
7725362;01/01/1969;;Rue Simon;FR;;;61028;Héron;FR;;;N
7725363;01/01/1969;;Rue sur les Trixhes;FR;;;61028;Héron;FR;;;N
7725364;01/01/1969;;Rue Tomballes;FR;;;61028;Héron;FR;;;N
7725365;01/01/1969;;Rue Trou du Bois;FR;;;61028;Héron;FR;;;N
7725366;01/01/1969;;Rue Vanal;FR;;;61028;Héron;FR;;;N
7725367;01/01/1969;;Rue Via;FR;;;61028;Héron;FR;;;N
7725368;01/01/1969;;Rue Vinâve;FR;;;61028;Héron;FR;;;N
7725369;01/01/1969;;Rue Voie de Saint-Hubert;FR;;;61028;Héron;FR;;;N
7725370;01/01/1969;;Thier Goffin;FR;;;61028;Héron;FR;;;N
7725371;01/01/1969;;Allée Saint-Etienne Au Mont;FR;;;61031;Huy;FR;;;N
7725372;01/01/1969;;Au Pré Libert;FR;;;61031;Huy;FR;;;N
7725373;01/01/1969;;Au Thier Detru;FR;;;61031;Huy;FR;;;N
7725374;01/01/1969;;Aux Vieux Floricots;FR;;;61031;Huy;FR;;;N
7725375;01/01/1969;;Avenue Adolphe Chapelle;FR;;;61031;Huy;FR;;;N
7725376;01/01/1969;;Avenue Albert 1er;FR;;;61031;Huy;FR;;;N
7725377;01/01/1969;;Avenue Chapelle;FR;;;61031;Huy;FR;;;N
7725378;01/01/1969;;Avenue Charles et Louis Godin;FR;;;61031;Huy;FR;;;N
7725379;01/01/1969;;Avenue de Batta;FR;;;61031;Huy;FR;;;N
7725380;01/01/1969;;Avenue de Beaufort;FR;;;61031;Huy;FR;;;N
7725381;01/01/1969;;Avenue de la Croix-Rouge;FR;;;61031;Huy;FR;;;N
7725382;01/01/1969;;Avenue de l'Europe;FR;;;61031;Huy;FR;;;N
7725383;01/01/1969;;Avenue de l'Industrie;FR;;;61031;Huy;FR;;;N
7725384;01/01/1969;;Avenue de Vianden;FR;;;61031;Huy;FR;;;N
7725385;01/01/1969;;Avenue Delchambre;FR;;;61031;Huy;FR;;;N
7725386;01/01/1969;;Avenue des Ardennes;FR;;;61031;Huy;FR;;;N
7725387;01/01/1969;;Avenue des Chasseurs Ardennais;FR;;;61031;Huy;FR;;;N
7725388;01/01/1969;;Avenue des Fossés;FR;;;61031;Huy;FR;;;N
7725389;01/01/1969;;Avenue du Bosquet;FR;;;61031;Huy;FR;;;N
7725390;01/01/1969;;Avenue du Condroz;FR;;;61031;Huy;FR;;;N
7725391;01/01/1969;;Avenue du Hoyoux;FR;;;61031;Huy;FR;;;N
7725392;01/01/1969;;Avenue Franklin Roosevelt;FR;;;61031;Huy;FR;;;N
7725393;01/01/1969;;Avenue Godin-Parnajon;FR;;;61031;Huy;FR;;;N
7725394;01/01/1969;;Avenue Jacques Grégoire;FR;;;61031;Huy;FR;;;N
7725395;01/01/1969;;Avenue Joseph Lebeau;FR;;;61031;Huy;FR;;;N
7725396;01/01/1969;;Avenue Joseph Thonet;FR;;;61031;Huy;FR;;;N
7725397;01/01/1969;;Avenue Louis Chainaye;FR;;;61031;Huy;FR;;;N
7725398;01/01/1969;;Avenue Pierre Dijon;FR;;;61031;Huy;FR;;;N
7725399;01/01/1969;;Avenue Reine Astrid;FR;;;61031;Huy;FR;;;N
7725400;01/01/1969;;Avenue Théo Jacques;FR;;;61031;Huy;FR;;;N
7725401;01/01/1969;;Bois des Rois;FR;;;61031;Huy;FR;;;N
7725402;01/01/1969;;Camp de Corroy;FR;;;61031;Huy;FR;;;N
7725403;01/01/1969;;Chaussée d'Andenne;FR;;;61031;Huy;FR;;;N
7725404;01/01/1969;;Chaussée de Dinant;FR;;;61031;Huy;FR;;;N
7725405;01/01/1969;;Chaussée de Liège;FR;;;61031;Huy;FR;;;N
7725406;01/01/1969;;Chaussée de Waremme;FR;;;61031;Huy;FR;;;N
7725407;01/01/1969;;Chaussée des Forges;FR;;;61031;Huy;FR;;;N
7725408;01/01/1969;;Chaussée Napoléon;FR;;;61031;Huy;FR;;;N
7725409;01/01/1969;;Chaussée Saint-Mort;FR;;;61031;Huy;FR;;;N
7725410;01/01/1969;;Chemin d'Antheit;FR;;;61031;Huy;FR;;;N
7725411;01/01/1969;;Chemin de Franchimont;FR;;;61031;Huy;FR;;;N
7725412;01/01/1969;;Chemin de Gabelle;FR;;;61031;Huy;FR;;;N
7725413;01/01/1969;;Chemin de Henimont;FR;;;61031;Huy;FR;;;N
7725414;01/01/1969;;Chemin de la Buissière;FR;;;61031;Huy;FR;;;N
7725415;01/01/1969;;Chemin de la Cave;FR;;;61031;Huy;FR;;;N
7725416;01/01/1969;;Chemin de la Haute Sarte;FR;;;61031;Huy;FR;;;N
7725417;01/01/1969;;Chemin de la Sarte;FR;;;61031;Huy;FR;;;N
7725418;01/01/1969;;Chemin de la Sauvenière;FR;;;61031;Huy;FR;;;N
7725419;01/01/1969;;Chemin de Morogne;FR;;;61031;Huy;FR;;;N
7725420;01/01/1969;;Chemin de Morts Champs;FR;;;61031;Huy;FR;;;N
7725421;14/04/1980;;Chemin de Nalonsart;FR;;;61031;Huy;FR;;;N
7725422;01/01/1969;;Chemin de Perwez;FR;;;61031;Huy;FR;;;N
7725423;01/01/1969;;Chemin de Saint-Loup;FR;;;61031;Huy;FR;;;N
7725424;01/01/1969;;Chemin de Sciry;FR;;;61031;Huy;FR;;;N
7725425;14/04/1980;;Chemin des Chapelles;FR;;;61031;Huy;FR;;;N
7725426;01/01/1969;;Chemin des Ecoliers;FR;;;61031;Huy;FR;;;N
7725427;14/04/1980;;Chemin des Trinitaires;FR;;;61031;Huy;FR;;;N
7725428;14/04/1980;;Chemin du Bois du Bailli;FR;;;61031;Huy;FR;;;N
7725429;01/01/1969;;Chemin du Chera;FR;;;61031;Huy;FR;;;N
7725430;01/01/1969;;Chemin du Comte Bazin;FR;;;61031;Huy;FR;;;N
7725431;01/01/1969;;Chemin du Sart;FR;;;61031;Huy;FR;;;N
7725432;01/01/1969;;Cité Emile Vierset;FR;;;61031;Huy;FR;;;N
7725433;01/01/1969;;Cité Springuel;FR;;;61031;Huy;FR;;;N
7725434;01/01/1969;;Clos Champ Voie;FR;;;61031;Huy;FR;;;N
7725435;01/01/1969;;Clos des Fraisiers;FR;;;61031;Huy;FR;;;N
7725436;01/01/1969;;Clos des Marcotias;FR;;;61031;Huy;FR;;;N
7725437;01/01/1969;;Clos des Messes;FR;;;61031;Huy;FR;;;N
7725438;01/01/1969;;Clos du Vélodrome;FR;;;61031;Huy;FR;;;N
7725439;01/01/1969;;Cour Arlette de Huy;FR;;;61031;Huy;FR;;;N
7725440;01/01/1969;;Cour des Trois Arbres;FR;;;61031;Huy;FR;;;N
7725441;01/01/1969;;Cours Colin-Maillart;FR;;;61031;Huy;FR;;;N
7725442;01/01/1969;;Grande Ruelle;FR;;;61031;Huy;FR;;;N
7725443;01/01/1969;;Grand'Place;FR;;;61031;Huy;FR;;;N
7725444;01/01/1969;;Grand-Route;FR;;;61031;Huy;FR;;;N
7725445;01/01/1969;;Impasse de Gives;FR;;;61031;Huy;FR;;;N
7725446;01/01/1969;;Impasse des Bons Enfants;FR;;;61031;Huy;FR;;;N
7725447;01/01/1969;;Impasse des Maraîchers;FR;;;61031;Huy;FR;;;N
7725448;01/01/1969;;Impasse Saint-Jacques;FR;;;61031;Huy;FR;;;N
7725449;01/01/1969;;Le Fond l'Evêque;FR;;;61031;Huy;FR;;;N
7725450;01/01/1969;;Les Chinisses;FR;;;61031;Huy;FR;;;N
7725451;14/04/1980;;Les Communes de Strée;FR;;;61031;Huy;FR;;;N
7725452;01/01/1969;;Les Courtils;FR;;;61031;Huy;FR;;;N
7725453;01/01/1969;;Les Golettes;FR;;;61031;Huy;FR;;;N
7725454;01/01/1969;;Les Gottes;FR;;;61031;Huy;FR;;;N
7725455;01/01/1969;;Lotissement du Bois des Rois;FR;;;61031;Huy;FR;;;N
7725456;01/01/1969;;Parc du Neufmoustier;FR;;;61031;Huy;FR;;;N
7725457;01/01/1969;;Parvis Théoduin de Bavière;FR;;;61031;Huy;FR;;;N
7725458;01/01/1969;;Petite Ruelle;FR;;;61031;Huy;FR;;;N
7725459;01/01/1969;;Place de Ben;FR;;;61031;Huy;FR;;;N
7725460;01/01/1969;;Place de l'Eglise de Ben;FR;;;61031;Huy;FR;;;N
7725461;01/01/1969;;Place des Battis;FR;;;61031;Huy;FR;;;N
7725462;01/01/1969;;Place des Italiens;FR;;;61031;Huy;FR;;;N
7725463;01/01/1969;;Place des Manants de Gives;FR;;;61031;Huy;FR;;;N
7725464;01/01/1969;;Place des Récollets;FR;;;61031;Huy;FR;;;N
7725465;01/01/1969;;Place du Tilleul;FR;;;61031;Huy;FR;;;N
7725466;01/01/1969;;Place Edouard Preud'homme;FR;;;61031;Huy;FR;;;N
7725467;01/01/1969;;Place Ernest Malvoz;FR;;;61031;Huy;FR;;;N
7725468;01/01/1969;;Place François Dabompré;FR;;;61031;Huy;FR;;;N
7725469;01/01/1969;;Place Gravière;FR;;;61031;Huy;FR;;;N
7725470;29/07/1982;;Place Jules Boland;FR;;;61031;Huy;FR;;;N
7725471;01/01/1969;;Place Sabin Toussaint;FR;;;61031;Huy;FR;;;N
7725472;01/01/1969;;Place Saint-Denis;FR;;;61031;Huy;FR;;;N
7725473;01/01/1969;;Place Saint-Germain;FR;;;61031;Huy;FR;;;N
7725474;01/01/1969;;Place Saint-Severin;FR;;;61031;Huy;FR;;;N
7725475;01/01/1969;;Place Verte;FR;;;61031;Huy;FR;;;N
7725476;01/01/1969;;Place Zénobe Gramme;FR;;;61031;Huy;FR;;;N
7725477;01/01/1969;;Plaine de la Sarte;FR;;;61031;Huy;FR;;;N
7725478;01/01/1969;;Port de Statte;FR;;;61031;Huy;FR;;;N
7725479;01/01/1969;;Porte des Aveugles;FR;;;61031;Huy;FR;;;N
7725480;01/01/1969;;Porte des Maillets;FR;;;61031;Huy;FR;;;N
7725481;01/01/1969;;Promenade Saint-Jean l'Agneau;FR;;;61031;Huy;FR;;;N
7725482;01/01/1969;;Quai d'Arona;FR;;;61031;Huy;FR;;;N
7725483;01/01/1969;;Quai Dautrebande;FR;;;61031;Huy;FR;;;N
7725484;03/05/1983;;Quai de Compiègne;FR;;;61031;Huy;FR;;;N
7725485;01/01/1969;;Quai de la Batte;FR;;;61031;Huy;FR;;;N
7725486;01/01/1969;;Quai de l'Ecluse;FR;;;61031;Huy;FR;;;N
7725487;01/01/1969;;Quai de Namur;FR;;;61031;Huy;FR;;;N
7725488;01/01/1969;;Quai Léopold Godin;FR;;;61031;Huy;FR;;;N
7725489;01/01/1969;;Rampe d'Orval;FR;;;61031;Huy;FR;;;N
7725490;01/01/1969;;Résidence Fond l'Evêque;FR;;;61031;Huy;FR;;;N
7725491;14/04/1980;;Route de Hamoir;FR;;;61031;Huy;FR;;;N
7725492;01/01/1969;;Rue Adolphe Bastin;FR;;;61031;Huy;FR;;;N
7725493;01/01/1969;;Rue Adolphe de la Marck;FR;;;61031;Huy;FR;;;N
7725494;01/01/1969;;Rue Adolphe Vrancken;FR;;;61031;Huy;FR;;;N
7725495;01/01/1969;;Rue Albert Legrand;FR;;;61031;Huy;FR;;;N
7725496;01/01/1969;;Rue Arbre Sainte-Barbe;FR;;;61031;Huy;FR;;;N
7725497;01/01/1969;;Rue Aripette;FR;;;61031;Huy;FR;;;N
7725498;01/01/1969;;Rue Armand Foncoux;FR;;;61031;Huy;FR;;;N
7725499;01/01/1969;;Rue aux Ruelles;FR;;;61031;Huy;FR;;;N
7725500;01/01/1969;;Rue Axhelière;FR;;;61031;Huy;FR;;;N
7725501;01/01/1969;;Rue Batti Gérard;FR;;;61031;Huy;FR;;;N
7725502;01/01/1969;;Rue Bauduin Pierre;FR;;;61031;Huy;FR;;;N
7725503;01/01/1969;;Rue Bonne Espérance;FR;;;61031;Huy;FR;;;N
7725504;01/01/1969;;Rue Capitaine Belletable;FR;;;61031;Huy;FR;;;N
7725505;01/01/1969;;Rue Chantelière;FR;;;61031;Huy;FR;;;N
7725506;01/01/1969;;Rue Cherave;FR;;;61031;Huy;FR;;;N
7725507;01/01/1969;;Rue d'Amérique;FR;;;61031;Huy;FR;;;N
7725508;01/01/1969;;Rue d'Angleterre;FR;;;61031;Huy;FR;;;N
7725509;01/01/1969;;Rue Daniel;FR;;;61031;Huy;FR;;;N
7725510;01/01/1969;;Rue de Chefaïd;FR;;;61031;Huy;FR;;;N
7725511;01/01/1969;;Rue de France;FR;;;61031;Huy;FR;;;N
7725512;01/01/1969;;Rue de la Campagne;FR;;;61031;Huy;FR;;;N
7725513;01/01/1969;;Rue de la Caserne;FR;;;61031;Huy;FR;;;N
7725514;01/01/1969;;Rue de la Cloche;FR;;;61031;Huy;FR;;;N
7725515;01/01/1969;;Rue de la Collégiale;FR;;;61031;Huy;FR;;;N
7725516;01/01/1969;;Rue de la Couronne;FR;;;61031;Huy;FR;;;N
7725517;01/01/1969;;Rue de la Fabrique;FR;;;61031;Huy;FR;;;N
7725518;01/01/1969;;Rue de la Fortune;FR;;;61031;Huy;FR;;;N
7725519;01/01/1969;;Rue de la Gendarmerie;FR;;;61031;Huy;FR;;;N
7725520;01/01/1969;;Rue de la Grotte;FR;;;61031;Huy;FR;;;N
7725521;01/01/1969;;Rue de la Justice;FR;;;61031;Huy;FR;;;N
7725522;01/01/1969;;Rue de la Logne;FR;;;61031;Huy;FR;;;N
7725523;01/01/1969;;Rue de la Louppe;FR;;;61031;Huy;FR;;;N
7725524;01/01/1969;;Rue de la Mairie;FR;;;61031;Huy;FR;;;N
7725525;01/01/1969;;Rue de la Motte;FR;;;61031;Huy;FR;;;N
7725526;01/01/1969;;Rue de la Neuville;FR;;;61031;Huy;FR;;;N
7725527;01/01/1969;;Rue de la Paix;FR;;;61031;Huy;FR;;;N
7725528;01/01/1969;;Rue de la Petite Ferme;FR;;;61031;Huy;FR;;;N
7725529;01/01/1969;;Rue de la Poterie;FR;;;61031;Huy;FR;;;N
7725530;01/01/1969;;Rue de la Poudrerie;FR;;;61031;Huy;FR;;;N
7725531;01/01/1969;;Rue de la Reine;FR;;;61031;Huy;FR;;;N
7725532;01/01/1969;;Rue de la Résistance;FR;;;61031;Huy;FR;;;N
7725533;01/01/1969;;Rue de la Sarte;FR;;;61031;Huy;FR;;;N
7725534;01/01/1969;;Rue de la Sarte à Ben;FR;;;61031;Huy;FR;;;N
7725535;01/01/1969;;Rue de la Tête Noire;FR;;;61031;Huy;FR;;;N
7725536;01/01/1969;;Rue de la Vacheresse;FR;;;61031;Huy;FR;;;N
7725537;01/01/1969;;Rue de la Vallée;FR;;;61031;Huy;FR;;;N
7725538;01/01/1969;;Rue de l'Arêne;FR;;;61031;Huy;FR;;;N
7725539;01/01/1969;;Rue de l'Eglise;FR;;;61031;Huy;FR;;;N
7725540;01/01/1969;;Rue de l'Epine;FR;;;61031;Huy;FR;;;N
7725541;01/01/1969;;Rue de l'Harmonie;FR;;;61031;Huy;FR;;;N
7725542;01/01/1969;;Rue de Lhonneux;FR;;;61031;Huy;FR;;;N
7725543;01/01/1969;;Rue de l'Hôpital;FR;;;61031;Huy;FR;;;N
7725544;01/01/1969;;Rue de l'Image;FR;;;61031;Huy;FR;;;N
7725545;01/01/1969;;Rue de Mavelin;FR;;;61031;Huy;FR;;;N
7725546;01/01/1969;;Rue de Statte;FR;;;61031;Huy;FR;;;N
7725547;01/01/1969;;Rue de Wanze;FR;;;61031;Huy;FR;;;N
7725548;01/01/1969;;Rue de Wawehaye;FR;;;61031;Huy;FR;;;N
7725549;01/01/1969;;Rue de Wazimont;FR;;;61031;Huy;FR;;;N
7725550;01/01/1969;;Rue Delloye-Matthieu;FR;;;61031;Huy;FR;;;N
7725551;01/01/1969;;Rue derrière Saive;FR;;;61031;Huy;FR;;;N
7725552;01/01/1969;;Rue des Arsins;FR;;;61031;Huy;FR;;;N
7725553;01/01/1969;;Rue des Augustins;FR;;;61031;Huy;FR;;;N
7725554;01/01/1969;;Rue des Béguines;FR;;;61031;Huy;FR;;;N
7725555;01/01/1969;;Rue des Bons Enfants;FR;;;61031;Huy;FR;;;N
7725556;01/01/1969;;Rue des Brasseurs;FR;;;61031;Huy;FR;;;N
7725557;01/01/1969;;Rue des Chardonnerets;FR;;;61031;Huy;FR;;;N
7725558;01/01/1969;;Rue des Chevaux-Haleurs;FR;;;61031;Huy;FR;;;N
7725559;01/01/1969;;Rue des Chinisses;FR;;;61031;Huy;FR;;;N
7725560;01/01/1969;;Rue des Cloîtres;FR;;;61031;Huy;FR;;;N
7725561;01/01/1969;;Rue des Cotillages;FR;;;61031;Huy;FR;;;N
7725562;01/01/1969;;Rue des Coucous;FR;;;61031;Huy;FR;;;N
7725563;01/01/1969;;Rue des Crépalles;FR;;;61031;Huy;FR;;;N
7725564;01/01/1969;;Rue des Croisiers;FR;;;61031;Huy;FR;;;N
7725565;01/01/1969;;Rue des Cyclamens;FR;;;61031;Huy;FR;;;N
7725566;01/01/1969;;Rue des Esses;FR;;;61031;Huy;FR;;;N
7725567;01/01/1969;;Rue des Fouarges;FR;;;61031;Huy;FR;;;N
7725568;01/01/1969;;Rue des Foulons;FR;;;61031;Huy;FR;;;N
7725569;01/01/1969;;Rue des Frères Mineurs;FR;;;61031;Huy;FR;;;N
7725570;01/01/1969;;Rue des Golettes;FR;;;61031;Huy;FR;;;N
7725571;01/01/1969;;Rue des Jardins;FR;;;61031;Huy;FR;;;N
7725572;01/01/1969;;Rue des Kakineux;FR;;;61031;Huy;FR;;;N
7725573;01/01/1969;;Rue des Larrons;FR;;;61031;Huy;FR;;;N
7725574;01/01/1969;;Rue des Malles Terres;FR;;;61031;Huy;FR;;;N
7725575;01/01/1969;;Rue des Messes;FR;;;61031;Huy;FR;;;N
7725576;01/01/1969;;Rue des Moutons;FR;;;61031;Huy;FR;;;N
7725577;01/01/1969;;Rue des Neuf Bonniers;FR;;;61031;Huy;FR;;;N
7725578;02/08/2004;;Rue des Prés Brion;FR;;;61031;Huy;FR;;;N
7725579;01/01/1969;;Rue des Remparts;FR;;;61031;Huy;FR;;;N
7725580;01/01/1969;;Rue des Rôtisseurs;FR;;;61031;Huy;FR;;;N
7725581;01/01/1969;;Rue des Rouges Fossés;FR;;;61031;Huy;FR;;;N
7725582;01/01/1969;;Rue des Saules;FR;;;61031;Huy;FR;;;N
7725583;01/01/1969;;Rue des Soeurs Grises;FR;;;61031;Huy;FR;;;N
7725584;01/01/1969;;Rue des Tanneurs;FR;;;61031;Huy;FR;;;N
7725585;14/04/1980;;Rue des Trois Ponts;FR;;;61031;Huy;FR;;;N
7725586;01/01/1969;;Rue des Vergiers;FR;;;61031;Huy;FR;;;N
7725587;01/01/1969;;Rue des Vignes;FR;;;61031;Huy;FR;;;N
7725588;01/01/1969;;Rue Dessart;FR;;;61031;Huy;FR;;;N
7725589;01/01/1969;;Rue d'Italie;FR;;;61031;Huy;FR;;;N
7725590;01/01/1969;;Rue Docteur Colmant;FR;;;61031;Huy;FR;;;N
7725591;01/01/1969;;Rue Dormal;FR;;;61031;Huy;FR;;;N
7725592;01/01/1969;;Rue du Baty;FR;;;61031;Huy;FR;;;N
7725593;01/01/1969;;Rue du Beau Site;FR;;;61031;Huy;FR;;;N
7725594;01/01/1969;;Rue du Bois Marie;FR;;;61031;Huy;FR;;;N
7725595;01/01/1969;;Rue du Centre;FR;;;61031;Huy;FR;;;N
7725596;01/01/1969;;Rue du Cerf;FR;;;61031;Huy;FR;;;N
7725597;01/01/1969;;Rue Champs de Boussalle;FR;;;61031;Huy;FR;;;N
7725598;01/01/1969;;Rue du Chrestia;FR;;;61031;Huy;FR;;;N
7725599;01/01/1969;;Rue du Coq;FR;;;61031;Huy;FR;;;N
7725600;01/01/1969;;Rue du Crucifix;FR;;;61031;Huy;FR;;;N
7725601;01/01/1969;;Rue du Haut Chêne;FR;;;61031;Huy;FR;;;N
7725602;01/01/1969;;Rue du Haut Mas;FR;;;61031;Huy;FR;;;N
7725603;01/01/1969;;Rue du Hercot;FR;;;61031;Huy;FR;;;N
7725604;01/01/1969;;Rue du Hoyoux;FR;;;61031;Huy;FR;;;N
7725605;01/01/1969;;Rue du Long Thier;FR;;;61031;Huy;FR;;;N
7725606;01/01/1969;;Rue du Marais;FR;;;61031;Huy;FR;;;N
7725607;01/01/1969;;Rue du Marché;FR;;;61031;Huy;FR;;;N
7725608;01/01/1969;;Rue du Mont Falise;FR;;;61031;Huy;FR;;;N
7725609;01/01/1969;;Rue du Neufmoustier;FR;;;61031;Huy;FR;;;N
7725610;01/01/1969;;Rue du Pairon;FR;;;61031;Huy;FR;;;N
7725611;01/01/1969;;Rue du Petit Bois;FR;;;61031;Huy;FR;;;N
7725612;01/01/1969;;Rue du Petit Paris;FR;;;61031;Huy;FR;;;N
7725613;01/01/1969;;Rue du Pont;FR;;;61031;Huy;FR;;;N
7725614;01/01/1969;;Rue du Ponton;FR;;;61031;Huy;FR;;;N
7725615;01/01/1969;;Rue du Puits;FR;;;61031;Huy;FR;;;N
7725616;01/01/1969;;Rue du Roc;FR;;;61031;Huy;FR;;;N
7725617;14/04/1980;;Rue du Rouge Fossé;FR;;;61031;Huy;FR;;;N
